区域：松江 泗泾 	楼盘：掌安物联网智谷创新产业园	地段：泗陈路附近 或 近9号线泗泾站	类别：写字楼 （可注册公司）	面积：418㎡	价格：1.4 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：闵行 虹桥 	楼盘：近铁虹桥中心	地段：闵行虹桥附近 或 近铁虹桥中心	类别：写字楼 （可注册公司）	面积：1071.58㎡	价格：4.5 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：杨浦 杨浦周边 	楼盘：星汇广场	地段：杨浦黄兴公园附近 或 上海市杨浦区长阳路	类别：写字楼	面积：350㎡	价格：3 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
区域：虹口 四平路 	楼盘：瓢鹰世纪大厦	地段：四平路,天宝路附近 或 10号线邮电新村站	类别：写字楼 （可注册公司）	面积：85㎡	价格：2.7 元/㎡/天   	
